Unnamed: 0,headline,url,publisher,date,stock,finbert_score,vader_score,Period
1325265,"Verso Q4 Net Income $142M vs $86M In Same Qtr. Last Year, Sales $587M Miss $605.24M Estimate",https://www.benzinga.com/news/earnings/20/02/15426285/verso-q4-net-income-142m-vs-86m-in-same-qtr-last-year-sales-587m-miss-605-24m-estimate,Benzinga Newsdesk,2020-02-27 11:52:56+00:00,VRS,-0.72260582447052,-0.1531,Before
1122120,Stocks That Hit 52-Week Lows On Thursday,https://www.benzinga.com/news/20/02/15429529/stocks-that-hit-52-week-lows-on-thursday,Lisa Levin,2020-02-27 15:23:15+00:00,SCX,-0.9335403442382812,-0.2023,Before
535036,Stocks That Hit 52-Week Lows On Friday,https://www.benzinga.com/news/20/03/15498904/stocks-that-hit-52-week-lows-on-friday,Lisa Levin,2020-03-06 16:22:40+00:00,GBCI,-0.927557647228241,-0.2023,Before
824651,140 Biggest Movers From Yesterday,https://www.benzinga.com/news/20/02/15438461/140-biggest-movers-from-yesterday,Lisa Levin,2020-02-28 10:00:15+00:00,MHH,0.0,0.0,Before
346136,Stocks That Hit 52-Week Lows On Friday,https://www.benzinga.com/news/20/02/15441854/stocks-that-hit-52-week-lows-on-friday,Lisa Levin,2020-02-28 15:16:30+00:00,DDF,-0.927557647228241,-0.2023,Before
201267,Stocks That Hit 52-Week Lows On Thursday,https://www.benzinga.com/news/20/02/15429529/stocks-that-hit-52-week-lows-on-thursday,Lisa Levin,2020-02-27 15:23:15+00:00,BXS,-0.9335403442382812,-0.2023,Before
266609,5 Industrials Stocks Moving In Friday's Pre-Market Session,https://www.benzinga.com/pre-market-outlook/20/01/15179391/5-industrials-stocks-moving-in-fridays-pre-market-session,Lisa Levin,2020-01-24 12:58:05+00:00,CMRE,0.0,0.0,Before
1154194,"Cannabis Stock Gainers And Losers From Feb. 28, 2020",https://www.benzinga.com/markets/cannabis/20/02/15447739/cannabis-stock-gainers-and-losers-from-feb-28-2020,Jose Rodrigo Safdiye,2020-02-29 14:05:08+00:00,SMB,0.0,-0.5267,Before
860814,36 Stocks Moving In Wednesday's Mid-Day Session,https://www.benzinga.com/news/20/01/15128729/36-stocks-moving-in-wednesdays-mid-day-session,Lisa Levin,2020-01-15 17:07:15+00:00,MSB,-0.49296489357948303,0.0,Before
937686,Stocks That Hit 52-Week Highs On Friday,https://www.benzinga.com/news/20/01/15181171/stocks-that-hit-52-week-highs-on-friday,Lisa Levin,2020-01-24 15:41:55+00:00,NWPX,0.0,0.0,Before
1203544,"Standex International Q2 EPS $1 Misses $1.01 Estimate, Sales $190.585M Miss $193.68M Estimate",https://www.benzinga.com/news/earnings/20/02/15240937/standex-international-q2-eps-1-misses-1-01-estimate-sales-190-585m-miss-193-68m-estimate,Benzinga Newsdesk,2020-02-03 21:14:45+00:00,SXI,0.0,-0.3612,Before
585421,Stocks That Hit 52-Week Lows On Thursday,https://www.benzinga.com/news/20/02/15429529/stocks-that-hit-52-week-lows-on-thursday,Lisa Levin,2020-02-27 15:23:15+00:00,GSIT,-0.9335403442382812,-0.2023,Before
901823,Stocks That Hit 52-Week Lows On Thursday,https://www.benzinga.com/news/20/03/15489549/stocks-that-hit-52-week-lows-on-thursday,Lisa Levin,2020-03-05 15:29:20+00:00,NGS,-0.9335403442382812,-0.2023,Before
1187806,"SunOpta Q4 EPS $(0.06) Beats $(0.09) Estimate, Sales $295.802M Miss $302.81M Estimate",https://www.benzinga.com/news/earnings/20/02/15427826/sunopta-q4-eps-0-06-beats-0-09-estimate-sales-295-802m-miss-302-81m-estimate,Benzinga Newsdesk,2020-02-27 13:50:12+00:00,STKL,0.5332211256027222,-0.1531,Before
654272,50 Stocks Moving In Thursday's Mid-Day Session,https://www.benzinga.com/news/20/01/15220525/50-stocks-moving-in-thursdays-mid-day-session,Lisa Levin,2020-01-30 18:37:33+00:00,IEC,0.0,0.0,Before
1178804,108 Biggest Movers From Yesterday,https://www.benzinga.com/news/20/03/15463805/108-biggest-movers-from-yesterday,Lisa Levin,2020-03-03 09:57:08+00:00,SRCL,0.0,0.0,Before
1214197,TuanChe Limited Says Anticipates That Financial And Operating Results Will Be Materially Affected By COVID-19 Epidemic,https://www.benzinga.com/news/20/02/15414923/tuanche-limited-says-anticipates-that-financial-and-operating-results-will-be-materially-affected-by,Benzinga Newsdesk,2020-02-26 11:22:04+00:00,TC,-0.9419063925743103,-0.3612,Before
392760,53 Energy Stocks Moving In Wednesday's Session,https://www.benzinga.com/intraday-update/20/01/15165164/53-energy-stocks-moving-in-wednesdays-session,Benzinga Newsdesk,2020-01-22 17:21:24+00:00,DWSN,0.0,0.2732,Before
967554,Stocks That Hit 52-Week Highs On Thursday,https://www.benzinga.com/news/20/02/15324640/stocks-that-hit-52-week-highs-on-thursday,Lisa Levin,2020-02-13 15:26:42+00:00,OTEX,0.0,0.0,Before
909534,Stocks That Hit 52-Week Highs On Friday,https://www.benzinga.com/news/20/02/15384591/stocks-that-hit-52-week-highs-on-friday,Lisa Levin,2020-02-21 15:26:05+00:00,NNY,0.0,0.0,Before
1359309,60 Stocks Moving In Friday's Mid-Day Session,https://www.benzinga.com/news/20/03/15499423/60-stocks-moving-in-fridays-mid-day-session,Lisa Levin,2020-03-06 17:11:50+00:00,WLDN,0.0,0.0,Before
917721,Stocks That Hit 52-Week Highs On Monday,https://www.benzinga.com/news/20/01/15189567/stocks-that-hit-52-week-highs-on-monday,Lisa Levin,2020-01-27 15:33:00+00:00,NRK,0.0,0.0,Before
881026,Stocks That Hit 52-Week Highs On Friday,https://www.benzinga.com/news/20/02/15384591/stocks-that-hit-52-week-highs-on-friday,Lisa Levin,2020-02-21 15:26:05+00:00,NAC,0.0,0.0,Before
1030781,94 Biggest Movers From Yesterday,https://www.benzinga.com/news/20/02/15307654/94-biggest-movers-from-yesterday,Lisa Levin,2020-02-12 10:13:15+00:00,PRCP,0.0,0.0,Before
880830,101 Biggest Movers From Yesterday,https://www.benzinga.com/news/20/03/15495701/101-biggest-movers-from-yesterday,Lisa Levin,2020-03-06 09:28:31+00:00,MYRG,0.0,0.0,Before
797280,Stocks That Hit 52-Week Lows On Friday,https://www.benzinga.com/news/20/02/15441854/stocks-that-hit-52-week-lows-on-friday,Lisa Levin,2020-02-28 15:16:30+00:00,MACK,-0.927557647228241,-0.2023,Before
876049,"Mexco Energy Corporation Common Stock Q3 Net Income $35.196K vs Net Loss ~$13K In Same Qtr. Last Year, Sales $769.778K",https://www.benzinga.com/news/earnings/20/02/15315773/mexco-energy-corporation-common-stock-q3-net-income-35-196k-vs-net-loss-13k-in-same-qtr-last-year-s,Benzinga Newsdesk,2020-02-12 19:31:19+00:00,MXC,0.0,-0.0516,Before
216390,108 Biggest Movers From Yesterday,https://www.benzinga.com/news/20/03/15463805/108-biggest-movers-from-yesterday,Lisa Levin,2020-03-03 09:57:08+00:00,CBB,0.0,0.0,Before
1303264,UPDATE: Latest US Budget 'establishes a Uranium Reserve for the United States to provide additional assurances of availability of uranium in the event of a market disruption',https://www.benzinga.com/news/20/02/15291609/update-latest-us-budget-establishes-a-uranium-reserve-for-the-united-states-to-provide-additional-as,Benzinga Newsdesk,2020-02-10 17:50:38+00:00,UUUU,0.7333932518959045,0.4019,Before
755960,48 Biggest Movers From Yesterday,https://www.benzinga.com/news/20/01/15089439/48-biggest-movers-from-yesterday,Lisa Levin,2020-01-08 09:45:16+00:00,LEJU,0.0,0.0,Before
89526,"Stephens & Co. Maintains Equal-Weight on ArcBest, Lowers Price Target to $29",https://www.benzinga.com/news/20/02/15234951/stephens-co-maintains-equal-weight-on-arcbest-lowers-price-target-to-29,Vick Meyer,2020-02-03 12:04:37+00:00,ARCB,0.5938469171524048,-0.128,Before
329380,Morning Market Stats In 5 Minutes,https://www.benzinga.com/news/20/03/15508185/morning-market-stats-in-5-minutes,Benzinga Newsdesk,2020-03-09 15:22:29+00:00,CYOU,0.0,0.0,Before
307821,"Castlight Health Sees FY20 Adj. EPS $(0.15)-$(0.12) vs $(0.10) Est., Sales $130M-$150M vs $134.83M Est.",https://www.benzinga.com/news/20/02/15410825/castlight-health-sees-fy20-adj-eps-0-15-0-12-vs-0-10-est-sales-130m-150m-vs-134-83m-est,Benzinga Newsdesk,2020-02-25 21:25:43+00:00,CSLT,0.0,0.0,Before
1015889,40 Stocks Moving In Friday's Mid-Day Session,https://www.benzinga.com/news/20/01/15106445/40-stocks-moving-in-fridays-mid-day-session,Lisa Levin,2020-01-10 17:29:44+00:00,PLM,0.0,0.0,Before
89035,50 Industrials Stocks Moving In Wednesday's Session,https://www.benzinga.com/intraday-update/20/01/15165165/50-industrials-stocks-moving-in-wednesdays-session,Benzinga Newsdesk,2020-01-22 17:20:28+00:00,APWC,0.0,0.0,Before
587367,"H.C. Wainwright Maintains Buy on Golden Star Resources, Lowers Price Target to $4.7",https://www.benzinga.com/news/20/02/15373196/h-c-wainwright-maintains-buy-on-golden-star-resources-lowers-price-target-to-4-7,Vick Meyer,2020-02-20 12:24:53+00:00,GSS,0.0,-0.128,Before
924305,"Northern Technologies Sees FY20 EPS $0.60-$0.80 vs $0.65 Est., Sales $62M-$66M vs $63.3M Est.",https://www.benzinga.com/news/20/01/15083579/northern-technologies-sees-fy20-eps-0-60-0-80-vs-0-65-est-sales-62m-66m-vs-63-3m-est,Benzinga Newsdesk,2020-01-07 13:14:44+00:00,NTIC,0.0,0.0,Before
802482,Middlefield Banc Q4 EPS $0.49 Down From $1.05 YoY,https://www.benzinga.com/news/earnings/20/01/15179505/middlefield-banc-q4-eps-0-49-down-from-1-05-yoy,Benzinga Newsdesk,2020-01-24 13:02:07+00:00,MBCN,-0.9742005467414856,0.0,Before
1165972,"Earnings Scheduled For March 9, 2020",https://www.benzinga.com/news/earnings/20/03/15504832/earnings-scheduled-for-march-9-2020,Lisa Levin,2020-03-09 08:06:53+00:00,SOHU,0.0,0.0,Before
639953,Houston American Energy Says Has Raised $4.49M Of Net PRoceeds From Sale Of Common Stock Since Reporting Q3 2019 Results,https://www.benzinga.com/news/20/01/15161463/houston-american-energy-says-has-raised-4-49m-of-net-proceeds-from-sale-of-common-stock-since-report,Benzinga Newsdesk,2020-01-22 11:57:03+00:00,HUSA,0.7914668321609497,0.2732,Before
1013267,Stocks That Hit 52-Week Highs On Friday,https://www.benzinga.com/news/20/02/15384591/stocks-that-hit-52-week-highs-on-friday,Lisa Levin,2020-02-21 15:26:05+00:00,PKO,0.0,0.0,Before
82206,Stocks That Hit 52-Week Lows On Friday,https://www.benzinga.com/news/20/02/15441854/stocks-that-hit-52-week-lows-on-friday,Lisa Levin,2020-02-28 15:16:30+00:00,AOD,-0.927557647228241,-0.2023,Before
716644,"B. Riley FBR Maintains Buy on Joint, Raises Price Target to $26",https://www.benzinga.com/news/20/03/15496292/b-riley-fbr-maintains-buy-on-joint-raises-price-target-to-26,Benzinga_Newsdesk,2020-03-06 12:23:32+00:00,JYNT,0.8676743507385254,0.0,Before
830949,58 Stocks Moving In Monday's Mid-Day Session,https://www.benzinga.com/news/20/02/15291300/58-stocks-moving-in-mondays-mid-day-session,Lisa Levin,2020-02-10 17:14:56+00:00,MLP,0.0,0.0,Before
15388,"The Daily Biotech Pulse: Acceleron's Positive Data Readout, Surface Oncology Gets Nod For Pushing 2 Antibodies Into Clinics",https://www.benzinga.com/general/biotech/20/01/15195781/the-daily-biotech-pulse-accelerons-positive-data-readout-surface-oncology-gets-nod-for-pushing-2-,Shanthi Rexaline,2020-01-28 12:12:23+00:00,ACHN,0.7878456115722656,0.5574,Before
888472,"NACCO Industries Q4 EPS $0.91 Down From $1.57 YoY, Sales $26.9M Down From $39.054M YoY",https://www.benzinga.com/news/earnings/20/03/15484114/nacco-industries-q4-eps-0-91-down-from-1-57-yoy-sales-26-9m-down-from-39-054m-yoy,Benzinga Newsdesk,2020-03-04 22:18:37+00:00,NC,-0.9746674299240112,0.0,Before
55555,"Shares of several basic materials companies are trading lower amid the global coronavirus outbreak, which has disrupted economic growth and hampered the demand for basic materials.",https://www.benzinga.com/wiim/20/03/15507983/shares-of-several-basic-materials-companies-are-trading-lower-amid-the-global-coronavirus-outbreak-w,luke@benzinga.com,2020-03-09 14:36:59+00:00,AKS,-0.9729968905448914,0.2732,Before
1117230,"Sibanye-Stillwater shares are trading higher, notably other names in the gold space. NOTE: The company on Thursday announced it has reduced the number of planned job cuts at its Marikana mine operations and the sweeping and vamping project will continue.",https://www.benzinga.com/wiim/20/01/15143112/sibanye-stillwater-shares-are-trading-higher-notably-other-names-in-the-gold-space-note-the-company,Benzinga Newsdesk,2020-01-17 15:15:55+00:00,SBGL,-0.9623192548751831,0.0772,Before
367096,"Delta Apparel Sees Prelim. Q4 Sales $95M vs 101.7M Est., Says 'The Delta Group and Salt Life Group businesses were impacted by the shorter holiday calendar combined with an earlier shipping cut-off for in-hands holiday receipts'",https://www.benzinga.com/news/20/01/15111214/delta-apparel-sees-prelim-q4-sales-95m-vs-101-7m-est-says-the-delta-group-and-salt-life-group-busine,Benzinga Newsdesk,2020-01-13 12:57:46+00:00,DLA,-0.9698178172111511,0.6597,Before
681797,Stocks That Hit 52-Week Highs On Friday,https://www.benzinga.com/news/20/01/15181171/stocks-that-hit-52-week-highs-on-friday,Lisa Levin,2020-01-24 15:41:55+00:00,ISD,0.0,0.0,Before
342198,"Performance Shipping Q4 EPS $(0.32) Does Not Compare To $(0.03) YoY, Sales $10.68M Beat $7.8M Estimate",https://www.benzinga.com/news/earnings/20/01/15198272/performance-shipping-q4-eps-0-32-does-not-compare-to-0-03-yoy-sales-10-68m-beat-7-8m-estimate,Benzinga Newsdesk,2020-01-28 14:16:02+00:00,DCIX,0.7000327706336975,0.0,Before
1083524,Stocks That Hit 52-Week Lows On Monday,https://www.benzinga.com/news/20/02/15238306/stocks-that-hit-52-week-lows-on-monday,Lisa Levin,2020-02-03 16:53:07+00:00,RGSE,-0.9388940334320068,-0.2023,Before
907596,60 Biggest Movers From Yesterday,https://www.benzinga.com/news/20/02/15320793/60-biggest-movers-from-yesterday,Lisa Levin,2020-02-13 10:45:24+00:00,NM,0.0,0.0,Before
1292822,"Benzinga's Top Upgrades, Downgrades For January 6, 2020",https://www.benzinga.com/analyst-ratings/upgrades/20/01/15077675/benzingas-top-upgrades-downgrades-for-january-6-2020,Lisa Levin,2020-01-06 17:42:56+00:00,UMBF,-0.6163209676742554,0.2023,Before
1000088,Stocks That Hit 52-Week Highs On Friday,https://www.benzinga.com/news/20/01/15144632/stocks-that-hit-52-week-highs-on-friday,Lisa Levin,2020-01-17 18:23:17+00:00,PFBC,0.0,0.0,Before
1131738,Stocks That Hit 52-Week Lows On Friday,https://www.benzinga.com/news/20/01/15228049/stocks-that-hit-52-week-lows-on-friday,Lisa Levin,2020-01-31 16:00:53+00:00,SHI,-0.927557647228241,-0.2023,Before
46699,25 Healthcare Stocks Moving In Wednesday's Pre-Market Session,https://www.benzinga.com/pre-market-outlook/20/02/15363430/25-healthcare-stocks-moving-in-wednesdays-pre-market-session,Lisa Levin,2020-02-19 13:10:04+00:00,AGTC,0.0,0.0,Before
1003507,Stocks That Hit 52-Week Lows On Tuesday,https://www.benzinga.com/news/20/02/15405734/stocks-that-hit-52-week-lows-on-tuesday,Lisa Levin,2020-02-25 15:22:15+00:00,PFS,-0.9354614019393921,-0.2023,Before
897076,Stocks That Hit 52-Week Highs On Monday,https://www.benzinga.com/news/20/02/15290126/stocks-that-hit-52-week-highs-on-monday,Lisa Levin,2020-02-10 15:25:08+00:00,NFJ,0.0,0.0,Before
1047258,Paramount Gold Nevada Names Rachel Goldman CEO,https://www.benzinga.com/news/20/02/15287458/paramount-gold-nevada-names-rachel-goldman-ceo,Benzinga Newsdesk,2020-02-10 12:12:37+00:00,PZG,0.0,0.0,Before
868615,"Earnings Scheduled For February 25, 2020",https://www.benzinga.com/news/earnings/20/02/15401476/earnings-scheduled-for-february-25-2020,Lisa Levin,2020-02-25 09:26:14+00:00,MTRX,0.0,0.0,Before
1247595,"Stephens & Co. Initiates Coverage On Towne Bank with Equal-Weight Rating, Announces $28 Price Target",https://www.benzinga.com/news/20/01/15084712/stephens-co-initiates-coverage-on-towne-bank-with-equal-weight-rating-announces-28-price-target,Benzinga Newsdesk,2020-01-07 14:35:52+00:00,TOWN,0.0,0.0,Before
406641,Mid-Afternoon Market Update: Dow Edges Lower; Aethlon Medical Shares Plunge,https://www.benzinga.com/news/earnings/20/01/15145451/mid-afternoon-market-update-dow-edges-lower-aethlon-medical-shares-plunge,Lisa Levin,2020-01-17 20:24:53+00:00,EDN,-0.9496590495109558,0.0,Before
704029,Stocks That Hit 52-Week Highs On Friday,https://www.benzinga.com/news/20/01/15144632/stocks-that-hit-52-week-highs-on-friday,Lisa Levin,2020-01-17 18:23:17+00:00,JGH,0.0,0.0,Before
557968,"GasLog Partners Q4 Adj. EPS $0.46 Misses $0.48 Estimate, Sales $96.512M Miss $97.5M Estimate",https://www.benzinga.com/news/earnings/20/02/15267681/gaslog-partners-q4-adj-eps-0-46-misses-0-48-estimate-sales-96-512m-miss-97-5m-estimate,Benzinga Newsdesk,2020-02-06 12:41:30+00:00,GLOP,-0.9338395595550537,-0.3612,Before
784316,Stocks That Hit 52-Week Lows On Wednesday,https://www.benzinga.com/news/20/01/15209338/stocks-that-hit-52-week-lows-on-wednesday,Lisa Levin,2020-01-29 15:52:29+00:00,LRN,-0.9351032376289368,-0.2023,Before
654268,IEC Electronics Wins Multi-Year $15M+ Contract From Top Global Defense Contractor,https://www.benzinga.com/news/20/03/15487929/iec-electronics-wins-multi-year-15m-contract-from-top-global-defense-contractor,Benzinga Newsdesk,2020-03-05 13:34:50+00:00,IEC,0.9475630521774292,0.7184,Before
427987,Stocks That Hit 52-Week Highs On Friday,https://www.benzinga.com/news/20/01/15181171/stocks-that-hit-52-week-highs-on-friday,Lisa Levin,2020-01-24 15:41:55+00:00,EOS,0.0,0.0,Before
873489,Stocks That Hit 52-Week Highs On Thursday,https://www.benzinga.com/news/20/02/15375736/stocks-that-hit-52-week-highs-on-thursday,Lisa Levin,2020-02-20 15:26:35+00:00,MUE,0.0,0.0,Before
1257469,"Trio-Tech International Common Stock Q2 EPS $0.11 Up From $0.09 YoY, Sales $8.962M Down From $9.69M YoY",https://www.benzinga.com/news/earnings/20/02/15323013/trio-tech-international-common-stock-q2-eps-0-11-up-from-0-09-yoy-sales-8-962m-down-from-9-69m-yoy,Benzinga Newsdesk,2020-02-13 13:34:54+00:00,TRT,-0.8144163489341736,0.0,Before
1076918,Stocks That Hit 52-Week Lows On Wednesday,https://www.benzinga.com/news/20/02/15259194/stocks-that-hit-52-week-lows-on-wednesday,Lisa Levin,2020-02-05 15:24:32+00:00,RELL,-0.9351032376289368,-0.2023,Before
145046,"Sidoti & Co. Maintains Buy on Barrett Business Services, Lowers Price Target to $106",https://www.benzinga.com/news/20/02/15417142/sidoti-co-maintains-buy-on-barrett-business-services-lowers-price-target-to-106,Vick Meyer,2020-02-26 14:32:20+00:00,BBSI,0.0,-0.128,Before
38964,Stocks That Hit 52-Week Highs On Tuesday,https://www.benzinga.com/news/20/01/15199704/stocks-that-hit-52-week-highs-on-tuesday,Lisa Levin,2020-01-28 16:05:00+00:00,AFB,0.0,0.0,Before
915607,Stocks That Hit 52-Week Lows On Friday,https://www.benzinga.com/news/20/03/15498904/stocks-that-hit-52-week-lows-on-friday,Lisa Levin,2020-03-06 16:22:40+00:00,NPO,-0.927557647228241,-0.2023,Before
102743,ASE Technology Holding Co February Net Revenue $939M vs $853M YoY,https://www.benzinga.com/news/earnings/20/03/15514252/ase-technology-holding-co-february-net-revenue-939m-vs-853m-yoy,Charles Gross,2020-03-10 09:35:13+00:00,ASX,0.6421076655387878,0.0,Before
152623,"RF Lafferty Initiates Coverage On Brookfield Renewable with Buy Rating, Announces $59 Price Target",https://www.benzinga.com/news/20/03/15467336/rf-lafferty-initiates-coverage-on-brookfield-renewable-with-buy-rating-announces-59-price-target,Vick Meyer,2020-03-03 14:55:33+00:00,BEP,0.0,0.0,Before
1155611,Stocks That Hit 52-Week Lows On Friday,https://www.benzinga.com/news/20/03/15498904/stocks-that-hit-52-week-lows-on-friday,Lisa Levin,2020-03-06 16:22:40+00:00,SMLP,-0.927557647228241,-0.2023,Before
188812,Stocks That Hit 52-Week Lows On Thursday,https://www.benzinga.com/news/20/01/15218654/stocks-that-hit-52-week-lows-on-thursday,Lisa Levin,2020-01-30 15:54:19+00:00,BSAC,-0.9335403442382812,-0.2023,Before
868616,"Benzinga's Top Upgrades, Downgrades For February 19, 2020",https://www.benzinga.com/analyst-ratings/upgrades/20/02/15364817/benzingas-top-upgrades-downgrades-for-february-19-2020,Lisa Levin,2020-02-19 14:47:05+00:00,MTRX,-0.655001699924469,0.2023,Before
476829,"Benzinga's Top Upgrades, Downgrades For February 26, 2020",https://www.benzinga.com/analyst-ratings/upgrades/20/02/15417581/benzingas-top-upgrades-downgrades-for-february-26-2020,Lisa Levin,2020-02-26 15:02:28+00:00,FBC,-0.678564727306366,0.2023,Before
757570,77 Biggest Movers From Yesterday,https://www.benzinga.com/news/20/02/15401488/77-biggest-movers-from-yesterday,Lisa Levin,2020-02-25 09:30:42+00:00,LEU,0.0,0.0,Before
182773,50 Biggest Movers From Yesterday,https://www.benzinga.com/news/20/01/15082228/50-biggest-movers-from-yesterday,Lisa Levin,2020-01-07 09:19:56+00:00,BPT,0.0,0.0,Before
1223754,Stocks That Hit 52-Week Highs On Thursday,https://www.benzinga.com/news/20/02/15270346/stocks-that-hit-52-week-highs-on-thursday,Lisa Levin,2020-02-06 15:39:55+00:00,TFSL,0.0,0.0,Before
919789,National Security Group Q4 EPS $0.71 Up From $(0.42) YoY,https://www.benzinga.com/news/earnings/20/02/15448039/national-security-group-q4-eps-0-71-up-from-0-42-yoy,Benzinga Newsdesk,2020-02-28 22:00:48+00:00,NSEC,0.9498353600502014,0.34,Before
74069,"Benzinga's Top Upgrades, Downgrades For February 21, 2020",https://www.benzinga.com/analyst-ratings/upgrades/20/02/15384232/benzingas-top-upgrades-downgrades-for-february-21-2020,Lisa Levin,2020-02-21 14:56:06+00:00,AMSWA,-0.6418401598930359,0.2023,Before
65367,"Needham Maintains Buy on Altair Engineering, Lowers Price Target to $38",https://www.benzinga.com/news/20/02/15438747/needham-maintains-buy-on-altair-engineering-lowers-price-target-to-38,Vick Meyer,2020-02-28 11:13:29+00:00,ALTR,0.0,-0.128,Before
91645,Argentina Central Bank Lowers Benchmark Interest Rate Floor To 40% From Previous 44%,https://www.benzinga.com/news/20/02/15367939/argentina-central-bank-lowers-benchmark-interest-rate-floor-to-40-from-previous-44,Benzinga Newsdesk,2020-02-19 20:24:34+00:00,ARGT,0.4607227146625519,0.3612,Before
164561,36 Healthcare Stocks Moving In Wednesday's After-Market Session,https://www.benzinga.com/after-hours-center/20/01/15168853/36-healthcare-stocks-moving-in-wednesdays-after-market-session,Benzinga Newsdesk,2020-01-23 04:23:56+00:00,BIOS,0.0,0.0,Before
1159176,Stocks That Hit 52-Week Highs On Thursday,https://www.benzinga.com/news/20/01/15101221/stocks-that-hit-52-week-highs-on-thursday,Lisa Levin,2020-01-09 20:15:55+00:00,SNFCA,0.0,0.0,Before
614730,60 Stocks Moving In Wednesday's Mid-Day Session,https://www.benzinga.com/news/20/03/15480359/60-stocks-moving-in-wednesdays-mid-day-session,Lisa Levin,2020-03-04 17:11:30+00:00,HIIQ,0.0,0.0,Before
670238,Intelligent Systems Q4 EPS $0.41 Misses $0.43 Estimate,https://www.benzinga.com/news/earnings/20/02/15297912/intelligent-systems-q4-eps-0-41-misses-0-43-estimate,Benzinga Newsdesk,2020-02-11 12:32:55+00:00,INS,-0.5097671151161194,0.2732,Before
1322140,33 Stocks Moving in Friday's Pre-Market Session,https://www.benzinga.com/news/20/01/15103893/33-stocks-moving-in-fridays-pre-market-session,Lisa Levin,2020-01-10 12:26:40+00:00,VOXX,0.0,0.0,Before
954882,4 Specialty Business Services Stocks Moving In Wednesday's Session,https://www.benzinga.com/intraday-update/20/01/15165338/4-specialty-business-services-stocks-moving-in-wednesdays-session,Benzinga Newsdesk,2020-01-22 18:10:30+00:00,OMEX,-0.3954654932022095,0.0,Before
1253773,Stocks That Hit 52-Week Lows On Thursday,https://www.benzinga.com/news/20/02/15429529/stocks-that-hit-52-week-lows-on-thursday,Lisa Levin,2020-02-27 15:23:15+00:00,TRMK,-0.9335403442382812,-0.2023,Before
1266421,TSR Announces Thomas Salerno As New CEO,https://www.benzinga.com/news/20/01/15213493/tsr-announces-thomas-salerno-as-new-ceo,Benzinga Newsdesk,2020-01-29 22:01:06+00:00,TSRI,0.0,0.0,Before
690179,4 ETFs You Won't Believe Hold Beyond Meat Stock,https://www.benzinga.com/trading-ideas/long-ideas/20/01/15160355/4-etfs-you-wont-believe-hold-beyond-meat-stock,ETF Professor,2020-01-22 14:25:19+00:00,IWS,0.0,0.0,Before
153088,Stocks That Hit 52-Week Highs On Monday,https://www.benzinga.com/news/20/02/15238230/stocks-that-hit-52-week-highs-on-monday,Lisa Levin,2020-02-03 16:44:05+00:00,BFK,0.0,0.0,Before
