Unnamed: 0,headline,url,publisher,date,stock,finbert_score,vader_score,Period
873488,Stocks That Hit 52-Week Lows On Thursday,https://www.benzinga.com/news/20/03/15538835/stocks-that-hit-52-week-lows-on-thursday,Lisa Levin,2020-03-12 16:10:12+00:00,MUE,-0.9335403442382812,-0.2023,Before
195686,"Benzinga's Top Upgrades, Downgrades For February 3, 2020",https://www.benzinga.com/analyst-ratings/upgrades/20/02/15236938/benzingas-top-upgrades-downgrades-for-february-3-2020,Lisa Levin,2020-02-03 14:55:02+00:00,BUSE,-0.5855420827865601,0.2023,Before
1306205,There Are A Lot Of Vanguard Sector Funds In One New ETF,https://www.benzinga.com/trading-ideas/long-ideas/20/02/15307262/there-are-a-lot-of-vanguard-sector-funds-in-one-new-etf,ETF Professor,2020-02-12 19:18:51+00:00,VAW,0.0,0.0,Before
957688,Stocks That Hit 52-Week Lows On Thursday,https://www.benzinga.com/news/20/03/15538835/stocks-that-hit-52-week-lows-on-thursday,Lisa Levin,2020-03-12 16:10:12+00:00,OPB,-0.9335403442382812,-0.2023,Before
744135,Stocks That Hit 52-Week Lows On Friday,https://www.benzinga.com/news/20/02/15441854/stocks-that-hit-52-week-lows-on-friday,Lisa Levin,2020-02-28 15:16:30+00:00,KRNY,-0.927557647228241,-0.2023,Before
604262,"UPDATE: Needham Reinstates Heritage-Crystal Clean With Hold Notes 'While the bulk of HCCI's business is recurring in nature with a highly sticky customer base and leverageable branch network, the company's oil business has been more unpredictable'",https://www.benzinga.com/analyst-ratings/analyst-color/20/01/15093233/update-needham-reinstates-heritage-crystal-clean-with-hold-notes-while-the-bulk-of-,Benzinga_Newsdesk,2020-01-08 17:47:32+00:00,HCCI,0.0,0.4019,Before
272948,8 Telecom Services Stocks Moving In Friday's Session,https://www.benzinga.com/intraday-update/20/01/15182198/8-telecom-services-stocks-moving-in-fridays-session,Benzinga Newsdesk,2020-01-24 17:44:24+00:00,CNSL,0.5546437501907349,0.0,Before
93000,Stocks That Hit 52-Week Lows On Friday,https://www.benzinga.com/news/20/03/15547998/stocks-that-hit-52-week-lows-on-friday,Benzinga Newsdesk,2020-03-13 15:13:18+00:00,ARKR,-0.927557647228241,-0.2023,Before
1122397,68 Stocks Moving In Wednesday's Mid-Day Session,https://www.benzinga.com/news/20/02/15260557/68-stocks-moving-in-wednesdays-mid-day-session,Lisa Levin,2020-02-05 17:16:23+00:00,SD,-0.481137216091156,0.0,Before
308486,"Stifel Nicolaus Downgrades Caesarstone to Hold, Lowers Price Target to $12",https://www.benzinga.com/news/20/02/15321574/stifel-nicolaus-downgrades-caesarstone-to-hold-lowers-price-target-to-12,Vick Meyer,2020-02-13 11:56:36+00:00,CSTE,0.0,-0.128,Before
585276,Stocks That Hit 52-Week Lows On Thursday,https://www.benzinga.com/news/20/01/15218654/stocks-that-hit-52-week-lows-on-thursday,Lisa Levin,2020-01-30 15:54:19+00:00,GSH,-0.9335403442382812,-0.2023,Before
830948,Mid-Day Market Update: Crude Oil Down Over 1%; Taubman Centers Shares Spike Higher,https://www.benzinga.com/news/earnings/20/02/15291389/mid-day-market-update-crude-oil-down-over-1-taubman-centers-shares-spike-higher,Lisa Levin,2020-02-10 17:23:31+00:00,MLP,-0.5426609516143799,-0.3612,Before
65364,"Goldman Sachs Earlier Downgrades Altair Eng to Sell, Lowered Price Target to $28",https://www.benzinga.com/news/20/03/15619918/goldman-sachs-earlier-downgrades-altair-eng-to-sell-lowered-price-target-to-28,Benzinga_Newsdesk,2020-03-20 18:50:53+00:00,ALTR,-0.4295251965522766,-0.128,Before
152623,"RF Lafferty Initiates Coverage On Brookfield Renewable with Buy Rating, Announces $59 Price Target",https://www.benzinga.com/news/20/03/15467336/rf-lafferty-initiates-coverage-on-brookfield-renewable-with-buy-rating-announces-59-price-target,Vick Meyer,2020-03-03 14:55:33+00:00,BEP,0.0,0.0,Before
1033202,PRGX Announces $20M Buyback,https://www.benzinga.com/news/20/03/15516512/prgx-announces-20m-buyback,luke@benzinga.com,2020-03-10 13:11:44+00:00,PRGX,0.0,0.0,Before
1003507,Stocks That Hit 52-Week Lows On Tuesday,https://www.benzinga.com/news/20/02/15405734/stocks-that-hit-52-week-lows-on-tuesday,Lisa Levin,2020-02-25 15:22:15+00:00,PFS,-0.9354614019393921,-0.2023,Before
1155817,Stocks That Hit 52-Week Lows On Friday,https://www.benzinga.com/news/20/02/15441854/stocks-that-hit-52-week-lows-on-friday,Lisa Levin,2020-02-28 15:16:30+00:00,SMMF,-0.927557647228241,-0.2023,Before
1026504,"Benzinga's Top Upgrades, Downgrades For March 19, 2020",https://www.benzinga.com/analyst-ratings/upgrades/20/03/15607738/benzingas-top-upgrades-downgrades-for-march-19-2020,Lisa Levin,2020-03-19 14:55:01+00:00,POWL,-0.6115326881408691,0.2023,Before
755960,48 Biggest Movers From Yesterday,https://www.benzinga.com/news/20/01/15089439/48-biggest-movers-from-yesterday,Lisa Levin,2020-01-08 09:45:16+00:00,LEJU,0.0,0.0,Before
445115,Stocks That Hit 52-Week Lows On Friday,https://www.benzinga.com/news/20/02/15441854/stocks-that-hit-52-week-lows-on-friday,Lisa Levin,2020-02-28 15:16:30+00:00,ETY,-0.927557647228241,-0.2023,Before
489941,Stocks That Hit 52-Week Lows On Thursday,https://www.benzinga.com/news/20/03/15538835/stocks-that-hit-52-week-lows-on-thursday,Lisa Levin,2020-03-12 16:10:12+00:00,FEI,-0.9335403442382812,-0.2023,Before
1289175,"Benchmark Initiates Coverage On Universal Forest Products with Buy Rating, Announces $57 Price Target",https://www.benzinga.com/news/20/03/15486387/benchmark-initiates-coverage-on-universal-forest-products-with-buy-rating-announces-57-price-target,Vick Meyer,2020-03-05 11:12:49+00:00,UFPI,0.0,0.0,Before
1155804,Stocks That Hit 52-Week Lows On Friday,https://www.benzinga.com/news/20/03/15498904/stocks-that-hit-52-week-lows-on-friday,Lisa Levin,2020-03-06 16:22:40+00:00,SMM,-0.927557647228241,-0.2023,Before
1156593,"Smith Micro Software Q4 Adj. EPS $0.08 Beats $0.07 Estimate, Sales $12.3M Beat $11.93M Estimate",https://www.benzinga.com/news/earnings/20/03/15492666/smith-micro-software-q4-adj-eps-0-08-beats-0-07-estimate-sales-12-3m-beat-11-93m-estimate,Benzinga Newsdesk,2020-03-05 21:00:34+00:00,SMSI,0.7000378370285034,0.0,Before
665779,"Benzinga's Top Upgrades, Downgrades For March 4, 2020",https://www.benzinga.com/analyst-ratings/upgrades/20/03/15479187/benzingas-top-upgrades-downgrades-for-march-4-2020,Lisa Levin,2020-03-04 15:08:44+00:00,INDB,-0.5587641596794128,0.2023,Before
834473,Stocks That Hit 52-Week Lows On Thursday,https://www.benzinga.com/news/20/02/15429529/stocks-that-hit-52-week-lows-on-thursday,Lisa Levin,2020-02-27 15:23:15+00:00,MMS,-0.9335403442382812,-0.2023,Before
266608,12 Marine Shipping Stocks Moving In Monday's Session,https://www.benzinga.com/intraday-update/20/01/15190966/12-marine-shipping-stocks-moving-in-mondays-session,Benzinga Newsdesk,2020-01-27 17:43:18+00:00,CMRE,0.0,0.0,Before
888472,"NACCO Industries Q4 EPS $0.91 Down From $1.57 YoY, Sales $26.9M Down From $39.054M YoY",https://www.benzinga.com/news/earnings/20/03/15484114/nacco-industries-q4-eps-0-91-down-from-1-57-yoy-sales-26-9m-down-from-39-054m-yoy,Benzinga Newsdesk,2020-03-04 22:18:37+00:00,NC,-0.9746674299240112,0.0,Before
937686,Stocks That Hit 52-Week Highs On Friday,https://www.benzinga.com/news/20/01/15181171/stocks-that-hit-52-week-highs-on-friday,Lisa Levin,2020-01-24 15:41:55+00:00,NWPX,0.0,0.0,Before
757907,Stocks That Hit 52-Week Lows On Thursday,https://www.benzinga.com/news/20/03/15538835/stocks-that-hit-52-week-lows-on-thursday,Lisa Levin,2020-03-12 16:10:12+00:00,LFUS,-0.9335403442382812,-0.2023,Before
1119811,Stocks That Hit 52-Week Lows On Thursday,https://www.benzinga.com/news/20/01/15218654/stocks-that-hit-52-week-lows-on-thursday,Lisa Levin,2020-01-30 15:54:19+00:00,SCHN,-0.9335403442382812,-0.2023,Before
51227,"UPDATE: Albany Int'l. Sees FY20 Adj. EPS $2.75-$3.15 vs $3.87 Estimate, Sales $970M-$1.01B vs $1.08B Est.",https://www.benzinga.com/news/20/02/15294276/update-albany-intl-sees-fy20-adj-eps-2-75-3-15-vs-3-87-estimate-sales-970m-1-01b-vs-1-08b-est,Benzinga Newsdesk,2020-02-10 21:42:05+00:00,AIN,0.0,0.0,Before
1026299,Stocks That Hit 52-Week Highs On Tuesday,https://www.benzinga.com/news/20/02/15300466/stocks-that-hit-52-week-highs-on-tuesday,Lisa Levin,2020-02-11 15:17:37+00:00,POWI,0.0,0.0,Before
578870,Stocks That Hit 52-Week Lows On Thursday,https://www.benzinga.com/news/20/03/15538835/stocks-that-hit-52-week-lows-on-thursday,Lisa Levin,2020-03-12 16:10:12+00:00,GPX,-0.9335403442382812,-0.2023,Before
917720,Stocks That Hit 52-Week Highs On Monday,https://www.benzinga.com/news/20/02/15238230/stocks-that-hit-52-week-highs-on-monday,Lisa Levin,2020-02-03 16:44:05+00:00,NRK,0.0,0.0,Before
1150488,111 Biggest Movers From Yesterday,https://www.benzinga.com/news/20/03/15614252/111-biggest-movers-from-yesterday,Lisa Levin,2020-03-20 08:56:29+00:00,SLRC,0.0,0.0,Before
547575,"Gulf Island Fabrication Q4 EPS $(2.26) May Not Compare To $(0.18) Estimate, Sales $79.445M Beat $70.81M Estimate",https://www.benzinga.com/news/earnings/20/03/15482815/gulf-island-fabrication-q4-eps-2-26-may-not-compare-to-0-18-estimate-sales-79-445m-beat-70-81m-esti,Benzinga Newsdesk,2020-03-04 21:17:56+00:00,GIFI,0.6728079319000244,0.0,Before
1268190,TTEC Announces New Contract Win With Volkswagen Group UK and Opens a New Contact Centre in Leeds,https://www.benzinga.com/news/20/01/15169763/ttec-announces-new-contract-win-with-volkswagen-group-uk-and-opens-a-new-contact-centre-in-leeds,Charles Gross,2020-01-23 09:59:37+00:00,TTEC,0.8619635701179504,0.5859,Before
1338197,Stocks That Hit 52-Week Lows On Thursday,https://www.benzinga.com/news/20/03/15538835/stocks-that-hit-52-week-lows-on-thursday,Lisa Levin,2020-03-12 16:10:12+00:00,WABC,-0.9335403442382812,-0.2023,Before
64891,Stocks That Hit 52-Week Highs On Monday,https://www.benzinga.com/news/20/02/15238230/stocks-that-hit-52-week-highs-on-monday,Lisa Levin,2020-02-03 16:44:05+00:00,ALSK,0.0,0.0,Before
384822,51 Financial Services Stocks Moving In Monday's Pre-Market Session,https://www.benzinga.com/pre-market-outlook/20/03/15506264/51-financial-services-stocks-moving-in-mondays-pre-market-session,Lisa Levin,2020-03-09 12:13:18+00:00,DSE,0.0,0.0,Before
534584,Stocks That Hit 52-Week Highs On Thursday,https://www.benzinga.com/news/20/02/15270346/stocks-that-hit-52-week-highs-on-thursday,Lisa Levin,2020-02-06 15:39:55+00:00,GAM,0.0,0.0,Before
107336,"Atrion Q4 EPS $4.35 Up From $4.17 YoY, Sales $34.47M Down From $34.926M YoY",https://www.benzinga.com/news/earnings/20/02/15422551/atrion-q4-eps-4-35-up-from-4-17-yoy-sales-34-47m-down-from-34-926m-yoy,Benzinga Newsdesk,2020-02-26 21:43:52+00:00,ATRI,-0.8694751858711243,0.0,Before
243055,Stocks That Hit 52-Week Highs On Monday,https://www.benzinga.com/news/20/02/15290126/stocks-that-hit-52-week-highs-on-monday,Lisa Levin,2020-02-10 15:25:08+00:00,CHY,0.0,0.0,Before
510006,Foamix Reports OrbiMed Advisors Intends To Vote In Favor Of Proposed Merger With Menlo,https://www.benzinga.com/m-a/20/01/15141795/foamix-reports-orbimed-advisors-intends-to-vote-in-favor-of-proposed-merger-with-menlo,Benzinga Newsdesk,2020-01-17 13:02:38+00:00,FOMX,0.0,0.4019,Before
153082,Stocks That Hit 52-Week Highs On Thursday,https://www.benzinga.com/news/20/02/15375736/stocks-that-hit-52-week-highs-on-thursday,Lisa Levin,2020-02-20 15:26:35+00:00,BFK,0.0,0.0,Before
1390865,"Canaccord Genuity Maintains Buy on ExOne, Lowers Price Target to $7",https://www.benzinga.com/news/20/03/15560069/canaccord-genuity-maintains-buy-on-exone-lowers-price-target-to-7,Vick Meyer,2020-03-16 15:36:09+00:00,XONE,0.0,-0.128,Before
939531,"Shares of several technology companies are trading higher, rebounding from earlier weakness. Markets have been volatile amid the coronavirus outbreak, with central banks and governments around the world enacting stimulus measures.",https://www.benzinga.com/wiim/20/03/15607604/shares-of-several-technology-companies-are-trading-higher-rebounding-from-earlier-weakness-markets-h,Benzinga Newsdesk,2020-03-19 14:47:23+00:00,NXP,0.7108402848243713,-0.1531,Before
967899,"Otonomy Offers Preclinical Results For GJB2 Gene Therapy Collaboration, Cisplatin Otoprotection Program",https://www.benzinga.com/news/20/01/15196628/otonomy-offers-preclinical-results-for-gjb2-gene-therapy-collaboration-cisplatin-otoprotection-progr,Benzinga Newsdesk,2020-01-28 12:33:28+00:00,OTIC,0.0,0.0,Before
965101,Stocks That Hit 52-Week Lows On Friday,https://www.benzinga.com/news/20/03/15498904/stocks-that-hit-52-week-lows-on-friday,Lisa Levin,2020-03-06 16:22:40+00:00,OSIS,-0.927557647228241,-0.2023,Before
888588,Stocks That Hit 52-Week Highs On Thursday,https://www.benzinga.com/news/20/01/15218386/stocks-that-hit-52-week-highs-on-thursday,Lisa Levin,2020-01-30 15:25:31+00:00,NCA,0.0,0.0,Before
588194,4 Restaurants Stocks Moving In Wednesday's Session,https://www.benzinga.com/intraday-update/20/01/15165212/4-restaurants-stocks-moving-in-wednesdays-session,Benzinga Newsdesk,2020-01-22 17:32:57+00:00,GTIM,0.0,0.0,Before
196234,72 Technology Stocks Moving In Tuesday's Session,https://www.benzinga.com/intraday-update/20/01/15156749/72-technology-stocks-moving-in-tuesdays-session,Benzinga Newsdesk,2020-01-21 19:51:23+00:00,BVSN,0.0,0.0,Before
350649,9 Consumer Defensive Stocks Moving In Tuesday's Pre-Market Session,https://www.benzinga.com/pre-market-outlook/20/03/15567676/9-consumer-defensive-stocks-moving-in-tuesdays-pre-market-session,Benzinga Newsdesk,2020-03-17 12:57:56+00:00,DEO,-0.39745476841926575,0.0258,Before
1081076,76 Biggest Movers From Yesterday,https://www.benzinga.com/news/20/01/15140838/76-biggest-movers-from-yesterday,Lisa Levin,2020-01-17 09:54:37+00:00,RFIL,0.0,0.0,Before
944292,Stocks That Hit 52-Week Lows On Thursday,https://www.benzinga.com/news/20/03/15489549/stocks-that-hit-52-week-lows-on-thursday,Lisa Levin,2020-03-05 15:29:20+00:00,OCFC,-0.9335403442382812,-0.2023,Before
46699,25 Healthcare Stocks Moving In Wednesday's Pre-Market Session,https://www.benzinga.com/pre-market-outlook/20/02/15363430/25-healthcare-stocks-moving-in-wednesdays-pre-market-session,Lisa Levin,2020-02-19 13:10:04+00:00,AGTC,0.0,0.0,Before
748507,Here's How Short Sellers Are Playing The China Coronavirus Outbreak,https://www.benzinga.com/analyst-ratings/analyst-color/20/01/15218471/heres-how-short-sellers-are-playing-the-china-coronavirus-outbreak,Wayne Duggan,2020-01-30 16:30:09+00:00,KWEB,0.0,0.2023,Before
734724,"KNOT Offshore Partners Q4 Adj. EBITDA $53.6M, Sales $70.081M Miss $70.1M Estimate",https://www.benzinga.com/news/earnings/20/03/15532245/knot-offshore-partners-q4-adj-ebitda-53-6m-sales-70-081m-miss-70-1m-estimate,Benzinga Newsdesk,2020-03-11 22:01:38+00:00,KNOP,0.0,-0.1531,Before
614730,60 Stocks Moving In Wednesday's Mid-Day Session,https://www.benzinga.com/news/20/03/15480359/60-stocks-moving-in-wednesdays-mid-day-session,Lisa Levin,2020-03-04 17:11:30+00:00,HIIQ,0.0,0.0,Before
1138369,Stocks That Hit 52-Week Lows On Friday,https://www.benzinga.com/news/20/03/15498904/stocks-that-hit-52-week-lows-on-friday,Lisa Levin,2020-03-06 16:22:40+00:00,SIGI,-0.927557647228241,-0.2023,Before
325897,"Shares of several technology companies are trading higher. Market strength has been attributed to strong containment measures taken by California, rebound in oil, central bank actions and expectations of increased technology usage amid the virus outbreak.",https://www.benzinga.com/wiim/20/03/15615669/shares-of-several-technology-companies-are-trading-higher-market-strength-has-been-attributed-to-str,Benzinga Newsdesk,2020-03-20 12:31:22+00:00,CY,0.9555261731147766,0.8689,Before
102923,"Amtech Systems Q1 EPS $(0.09), Inline, Sales $20.7M Beat $16.77M Estimate",https://www.benzinga.com/news/earnings/20/02/15274778/amtech-systems-q1-eps-0-09-inline-sales-20-7m-beat-16-77m-estimate,Benzinga Newsdesk,2020-02-06 21:34:55+00:00,ASYS,0.8708692789077759,0.0,Before
235817,"Benzinga's Top Upgrades, Downgrades For March 2, 2020",https://www.benzinga.com/analyst-ratings/upgrades/20/03/15455607/benzingas-top-upgrades-downgrades-for-march-2-2020,Lisa Levin,2020-03-02 14:40:22+00:00,CHDN,-0.524495005607605,0.2023,Before
1159176,Stocks That Hit 52-Week Highs On Thursday,https://www.benzinga.com/news/20/01/15101221/stocks-that-hit-52-week-highs-on-thursday,Lisa Levin,2020-01-09 20:15:55+00:00,SNFCA,0.0,0.0,Before
579162,"Gorman-Rupp Q4 Adj. EPS $0.28 Down From $0.43 YoY, Sales $93.7M Down From $103.01M YoY",https://www.benzinga.com/news/earnings/20/02/15277445/gorman-rupp-q4-adj-eps-0-28-down-from-0-43-yoy-sales-93-7m-down-from-103-01m-yoy,Benzinga Newsdesk,2020-02-07 11:31:22+00:00,GRC,-0.9746789932250977,0.0,Before
1033204,"PRGX Global Q4 EPS $(0.19) May Not Compare To $0.23 Estimate, Sales $46.69M Beat $46.55M Estimate",https://www.benzinga.com/news/earnings/20/02/15410626/prgx-global-q4-eps-0-19-may-not-compare-to-0-23-estimate-sales-46-69m-beat-46-55m-estimate,Benzinga Newsdesk,2020-02-25 21:15:37+00:00,PRGX,0.5959764122962952,0.0,Before
1092873,"Red Lion Hotels Q4 EPS $(0.32) Misses $(0.16) Estimate, Sales $26.516M Beat $25.81M Estimate",https://www.benzinga.com/news/earnings/20/02/15426133/red-lion-hotels-q4-eps-0-32-misses-0-16-estimate-sales-26-516m-beat-25-81m-estimate,Benzinga Newsdesk,2020-02-27 11:44:44+00:00,RLH,0.8456012010574341,-0.2263,Before
6179,144 Biggest Movers From Friday,https://www.benzinga.com/news/20/03/15555440/144-biggest-movers-from-friday,Lisa Levin,2020-03-16 09:03:45+00:00,AAON,0.0,0.0,Before
242703,Stocks That Hit 52-Week Lows On Thursday,https://www.benzinga.com/news/20/02/15429529/stocks-that-hit-52-week-lows-on-thursday,Lisa Levin,2020-02-27 15:23:15+00:00,CHU,-0.9335403442382812,-0.2023,Before
1022723,Stocks That Hit 52-Week Lows On Thursday,https://www.benzinga.com/news/20/03/15607641/stocks-that-hit-52-week-lows-on-thursday,Lisa Levin,2020-03-19 14:49:42+00:00,PNRG,-0.9335403442382812,-0.2023,Before
14827,Stocks That Hit 52-Week Lows On Thursday,https://www.benzinga.com/news/20/03/15607641/stocks-that-hit-52-week-lows-on-thursday,Lisa Levin,2020-03-19 14:49:42+00:00,ACH,-0.9335403442382812,-0.2023,Before
247379,"Compx International Q4 EPS $0.26 Up From $0.22 YoY, Sales $29.6M Up From $27.4M YoY",https://www.benzinga.com/news/earnings/20/02/15422542/compx-international-q4-eps-0-26-up-from-0-22-yoy-sales-29-6m-up-from-27-4m-yoy,Benzinga Newsdesk,2020-02-26 21:43:03+00:00,CIX,0.9492146968841553,0.0,Before
1325262,"Verso Names Adam St. John Pres, CEO",https://www.benzinga.com/news/20/03/15552359/verso-names-adam-st-john-pres-ceo,Benzinga Newsdesk,2020-03-13 20:47:43+00:00,VRS,0.0,0.0,Before
595433,Stocks That Hit 52-Week Lows On Friday,https://www.benzinga.com/news/20/03/15498904/stocks-that-hit-52-week-lows-on-friday,Lisa Levin,2020-03-06 16:22:40+00:00,HAFC,-0.927557647228241,-0.2023,Before
216387,UPDATE: MIP V Affiliates Submitted Letter To Cincinnatti Bell Board With Notice Cash Consideration For Merger Raised From $14.50 To $15.50/Share,https://www.benzinga.com/m-a/20/03/15496026/update-mip-v-affiliates-submitted-letter-to-cincinnatti-bell-board-with-notice-cash-consideration-fo,Benzinga Newsdesk,2020-03-06 11:20:49+00:00,CBB,0.9369001984596252,0.0,Before
323291,Stocks That Hit 52-Week Lows On Thursday,https://www.benzinga.com/news/20/03/15538835/stocks-that-hit-52-week-lows-on-thursday,Lisa Levin,2020-03-12 16:10:12+00:00,CW,-0.9335403442382812,-0.2023,Before
722983,"MLCC, Chip Resistor Prices Set to Rise through 2020",https://www.benzinga.com/news/20/02/15401673/mlcc-chip-resistor-prices-set-to-rise-through-2020,Charles Gross,2020-02-25 10:45:49+00:00,KEM,0.9284782409667969,0.0,Before
821703,Stocks That Hit 52-Week Highs On Wednesday,https://www.benzinga.com/news/20/02/15259090/stocks-that-hit-52-week-highs-on-wednesday,Lisa Levin,2020-02-05 15:16:01+00:00,MFM,0.0,0.0,Before
15393,20 Healthcare Stocks Moving In Monday's Pre-Market Session,https://www.benzinga.com/pre-market-outlook/20/01/15187400/20-healthcare-stocks-moving-in-mondays-pre-market-session,Benzinga Newsdesk,2020-01-27 12:40:18+00:00,ACHN,0.0,0.0,Before
892662,Stocks That Hit 52-Week Lows On Thursday,https://www.benzinga.com/news/20/03/15538835/stocks-that-hit-52-week-lows-on-thursday,Lisa Levin,2020-03-12 16:10:12+00:00,NEA,-0.9335403442382812,-0.2023,Before
1092362,Radiant Logistics Reports 5M Share Buyback,https://www.benzinga.com/news/20/02/15246375/radiant-logistics-reports-5m-share-buyback,Benzinga Newsdesk,2020-02-04 14:06:33+00:00,RLGT,0.0,0.6486,Before
1254356,"Terreno Realty Reports Purchase Of Building in Rancho Dominquez, California for $18M",https://www.benzinga.com/m-a/20/03/15546533/terreno-realty-reports-purchase-of-building-in-rancho-dominquez-california-for-18m,Benzinga Newsdesk,2020-03-13 13:15:53+00:00,TRNO,0.0,0.0,Before
1227285,Stocks That Hit 52-Week Highs On Wednesday,https://www.benzinga.com/news/20/02/15259090/stocks-that-hit-52-week-highs-on-wednesday,Lisa Levin,2020-02-05 15:16:01+00:00,THG,0.0,0.0,Before
1373330,"Earnings Scheduled For March 12, 2020",https://www.benzinga.com/news/earnings/20/03/15533568/earnings-scheduled-for-march-12-2020,Lisa Levin,2020-03-12 08:51:26+00:00,WUBA,0.0,0.0,Before
